column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
ANSWER_LOCATIONS,categorical,2400788,0.0,,,,,,,,2,"{'[(930, 414), (180, 756), (1680, 756), (930, 1098)]': 89.1, '[(930,414), (180,756), (1680,756), (930,1098)]': 10.9}"
ANSWER_PRESS_NUMBER,numeric,2400788,0.0,1.0,1.0,1.3241410736808081,1.0,2.0,31.0,1.0130477304892882,19,
ANSWER_RT,numeric,2400788,0.0,563.0,1912.0,5926.126790037271,4671.0,11287.0,126066.0,4856.328832864295,9609,
CONFIRM_FINAL_ANSWER_RT,numeric,2400788,0.0,814.0,2990.0,7447.857568015168,6078.0,13309.0,229993.0,5594.274877637983,10433,
CURRENT_FIX_ADJUSTED,boolean,2400788,0.0,,,,,,,,1,{False: 100.0}
CURRENT_FIX_BLINK_AROUND,categorical,2400788,0.0,,,,,,,,4,"{'NONE': 89.5, 'AFTER': 5.1, 'BEFORE': 5.1, 'BOTH': 0.3}"
CURRENT_FIX_BUTTON_0_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_1_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_2_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_3_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_4_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_5_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_6_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_7_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_BUTTON_8_PRESS,categorical,0,100.0,,,,,,,,0,{}
CURRENT_FIX_DURATION,numeric,2400788,0.0,0.0,104.0,190.06370533341553,176.0,286.0,29781.0,89.06540556183265,1497,
CURRENT_FIX_END,numeric,2400788,0.0,285.0,5604.0,19164.790185972273,16348.0,36116.0,232545.0,13257.696489475942,77331,
