column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AbsDistance2Head,numeric,1658,99.7,0.0,1.0,2.1911942098914357,1.0,5.0,22.0,2.365563575397687,20,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,654943,0.0,1.0,14.0,71.63690122651894,69.0,132.0,187.0,43.732176077511845,187,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_BOTTOM,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_DWELL_TIME,numeric,501357,23.5,1.0,153.0,388.2241057769214,293.0,715.0,15138.0,330.9328592310617,3409,
IA_DWELL_TIME_%,numeric,501357,23.5,2.6378264310208388e-05,0.003535594839942666,0.009420432944987305,0.007648555076662192,0.01713286788247091,0.2429312260772935,0.006877600909311461,434276,
IA_FIRST_FIXATION_DURATION,numeric,501357,23.5,1.0,124.0,223.99056361036148,209.0,338.0,4986.0,99.00359318340224,1183,
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_FIRST_FIX_PROGRESSIVE,numeric,654943,0.0,0.0,0.0,0.6232649253446483,1.0,1.0,1.0,0.4845679691164059,2,"{1: 62.3, 0: 37.7}"
IA_FIRST_RUN_DWELL_TIME,numeric,501357,23.5,1.0,135.0,281.6065238941513,236.0,469.0,6932.0,188.07935009734825,2241,
IA_FIRST_RUN_FIXATION_COUNT,numeric,501357,23.5,1.0,1.0,1.2716567236520084,1.0,2.0,25.0,0.644290740723983,24,
IA_FIRST_RUN_LANDING_POSITION,numeric,501357,23.5,0.0,0.0,2.467810362675698,2.0,5.0,15.0,1.942987691547321,16,
IA_FIRST_RUN_LAUNCH_SITE,numeric,496343,24.2,-110.0,-5.0,-1.5008210048293216,4.0,10.0,108.0,24.390223675458785,218,
IA_FIXATION_%,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_FIXATION_COUNT,numeric,501357,23.5,1.0,1.0,1.7537762512540964,1.0,3.0,53.0,1.2786474770832732,38,
IA_LABEL,categorical,654943,0.0,,,,,,,,793,
IA_LAST_FIXATION_DURATION,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LAST_RUN_DWELL_TIME,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LAST_RUN_FIXATION_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LEFT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_REGRESSION_IN,numeric,501357,23.5,0.0,0.0,0.2262160496412736,0.0,1.0,1.0,0.41838104362387835,2,"{0.0: 77.4, 1.0: 22.6}"
IA_REGRESSION_IN_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_REGRESSION_OUT,numeric,501357,23.5,0.0,0.0,0.22648930801803904,0.0,1.0,1.0,0.41855973385847917,2,"{0.0: 77.4, 1.0: 22.6}"
IA_REGRESSION_OUT_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_REGRESSION_OUT_FULL_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_REGRESSION_PATH_DURATION,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_RIGHT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_RUN_COUNT,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_SELECTIVE_REGRESSION_PATH_DURATION,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_SKIP,numeric,654943,0.0,0.0,0.0,0.23450284986632425,0.0,1.0,1.0,0.4236880188985336,2,"{0.0: 76.5, 1.0: 23.5}"
IA_TOP,numeric,654943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
LengthCategory,categorical,654943,0.0,,,,,,,,4,"{1: 48.3, 2: 45.2, 3: 4.2, 0: 2.3}"
