column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
AbsDistance2Head,numeric,2023,99.8,0.0,1.0,2.2481463173504697,1.0,4.0,18.0,2.4148639767196807,18,
CURENT_FIX_START,numeric,1208284,0.0,1.0,4503.300000000003,27743.994566674723,23873.0,55061.0,203796.0,21276.223497015235,99622,
CURRENT_FIX_BLINK_AROUND,numeric,1208284,0.0,0.0,0.0,0.10856967401703572,0.0,1.0,1.0,0.3110986660207712,2,"{0.0: 89.1, 1.0: 10.9}"
CURRENT_FIX_DURATION,numeric,1208284,0.0,1.0,121.0,222.54368923200175,205.0,340.0,5939.0,105.24048845309167,1526,
CURRENT_FIX_END,numeric,1208284,0.0,1.0,4721.0,27965.538255906726,24093.0,55290.0,203997.0,21282.3537665206,99874,
CURRENT_FIX_INDEX,numeric,1208284,0.0,1.0,19.0,106.64939947893045,94.0,208.0,655.0,76.91873920447402,655,
CURRENT_FIX_INTEREST_AREA_FIX_COUNT,numeric,1208284,0.0,1.0,1.0,1.9149231472071135,1.0,4.0,77.0,1.7072421948339744,77,
CURRENT_FIX_INTEREST_AREA_ID,numeric,1208284,0.0,1.0,3.0,14.531185549092763,12.0,30.0,113.0,11.601492097608663,113,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,1208284,0.0,1.0,12.0,69.08372783219839,66.0,129.0,187.0,43.622813477693434,187,
CURRENT_FIX_INTEREST_AREA_LABEL,categorical,1208284,0.0,,,,,,,,793,
CURRENT_FIX_LABEL,categorical,1208284,0.0,,,,,,,,793,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,879268,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
CURRENT_FIX_PUPIL,numeric,1208284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
CURRENT_FIX_PUPIL_SIZE,numeric,1208284,0.0,139.0,530.0,910.3335747224991,863.0,1358.0,7743.0,323.51870826836614,2433,
CURRENT_FIX_X,numeric,1208284,0.0,-218.0,228.9,868.8713312433173,848.6,1547.4,2122.2,479.0799096862587,18131,
CURRENT_FIX_Y,numeric,1208284,0.0,-24.2,110.0,271.40625333117066,261.7,446.3,854.0,126.27430385969717,7259,
IA_BOTTOM,numeric,879268,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_DWELL_TIME,numeric,879268,27.2,1.0,178.0,601.637584900167,424.0,1167.0,15138.0,642.6714843009272,3409,
IA_DWELL_TIME_%,numeric,879268,27.2,2.6378264310208388e-05,0.0042802223662450085,0.012923361326674954,0.010054963043680644,0.02427446633125835,0.2429312260772935,0.01084072234697843,434276,
IA_FIRST_FIXATION_DURATION,numeric,879268,27.2,1.0,119.0,221.4932216343595,205.0,338.0,4986.0,101.98839331873985,1183,
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,879268,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
