column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
blink,numeric,1197535,0.0,0.0,0.0,0.10542155344102677,0.0,1.0,1.0,0.30709595937233825,2,"{0.0: 89.5, 1.0: 10.5}"
cond,numeric,1197535,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,{1.0: 100.0}
dur,numeric,1197535,0.0,1.0,116.0,211.4515525642257,195.0,320.0,12688.0,98.09014411450507,1404,
fixid,numeric,1197535,0.0,1.0,23.0,127.38131745627476,115.0,243.0,861.0,89.41445531782989,861,
ia,categorical,1196973,0.0,,,,,,,,14372,
ia.cland,numeric,1196973,0.0,-14.5,-2.5,0.3318800841790082,0.5,3.0,15.0,2.394363667069094,60,
ia.firstskip,numeric,1197535,0.0,0.0,0.0,0.14771676819466653,0.0,1.0,1.0,0.35481915072132447,2,"{0.0: 85.2, 1.0: 14.8}"
ia.fix,numeric,1196973,0.0,1.0,1.0,1.9501216819427005,1.0,4.0,50.0,1.6175965287232654,50,
ia.land,numeric,1196973,0.0,1.0,1.0,4.612177551206251,4.0,8.0,30.0,2.9200999532455474,30,
ia.launch,numeric,1191202,0.5,-109.0,-8.0,-2.1145909761736466,2.0,10.0,106.0,21.092889524790433,216,
ia.refix,numeric,1197535,0.0,0.0,0.0,0.21340420112982084,0.0,1.0,1.0,0.40971085931877327,2,"{0.0: 78.7, 1.0: 21.3}"
ia.reg.in,numeric,1196973,0.0,0.0,0.0,0.1585474359070756,0.0,1.0,1.0,0.3652536898249366,2,"{0.0: 84.1, 1.0: 15.9}"
ia.reg.in.from,numeric,189777,84.2,2.0,15.0,82.72900298771717,79.0,156.0,243.0,52.18253537758759,242,
ia.reg.out,numeric,1196973,0.0,0.0,0.0,0.1585474359070756,0.0,1.0,1.0,0.3652536898249366,2,"{0.0: 84.1, 1.0: 15.9}"
ia.reg.out.to,numeric,189777,84.2,1.0,9.0,77.16165288733619,74.0,150.0,242.0,51.93040051271776,242,
ia.run,numeric,1196973,0.0,1.0,1.0,1.465236893396927,1.0,2.0,15.0,0.8666010037189468,15,"{1.0: 68.8, 2.0: 21.5, 3.0: 6.4, 4.0: 2.1, 5.0: 0.8, 6.0: 0.3, 7.0: 0.1, 8.0: 0.1, 9.0: 0.0, 10.0: 0.0, 11.0: 0.0, 12.0: 0.0, 13.0: 0.0, 14.0: 0.0, 15.0: 0.0}"
ia.run.fix,numeric,1196973,0.0,1.0,1.0,1.3112100272938487,1.0,2.0,44.0,0.795712655981574,44,
ia.runid,numeric,1196973,0.0,1.0,3.0,17.758728893634192,15.0,36.0,122.0,13.823634843760832,122,
ianum,numeric,1196973,0.0,1.0,13.0,79.43454363632263,76.0,151.0,243.0,51.13379469812675,243,
itemid,categorical,1197535,0.0,,,,,,,,13,"{'3': 9.7, '4': 9.6, '2': 8.8, '11': 8.7, '1': 8.7, '5': 8.5, '7': 8.5, '9': 8.4, '10': 7.9, '6': 7.1, '12': 6.9, '8': 6.7, '13': 0.6}"
lang,categorical,1197535,0.0,,,,,,,,13,"{'it': 10.2, 'sp': 9.9, 'ge': 9.3, 'ee': 9.1, 'fi': 8.9, 'en': 8.2, 'he': 8.0, 'du': 7.2, 'no': 7.1, 'ru': 6.9, 'gr': 6.8, 'tr': 4.9, 'ko': 3.7}"
letter,categorical,1196973,0.0,,,,,,,,752,
letternum,numeric,1196973,0.0,1.0,84.0,533.1359370679205,508.0,1017.0,1478.0,344.24837686819046,1478,
line,numeric,1197535,0.0,1.0,1.0,5.641799195848138,5.0,10.0,16.0,3.269599252729728,16,
line.change,numeric,1196973,0.0,-15.0,0.0,0.029805183575569372,0.0,0.0,14.0,0.5397412877344023,30,
line.let,numeric,1196973,0.0,1.0,9.0,50.115132922797756,48.0,95.0,114.0,31.40466257833699,114,
line.word,numeric,1196973,0.0,1.0,2.0,7.868016237626079,7.0,15.0,24.0,4.842922540384524,24,
ps,numeric,1197535,0.0,133.0,522.0,885.7058081809718,835.0,1312.0,3471.0,319.3351432145588,2821,
sac.in,numeric,1191202,0.5,-112.0,-11.0,-0.06256033821299829,6.0,13.0,111.0,23.240899446908244,224,
sac.out,numeric,1191377,0.5,-112.0,-11.0,-0.13496819226827445,6.0,13.0,109.0,23.249455802868027,222,
sent,categorical,1196973,0.0,,,,,,,,1381,
sent.firstskip,numeric,1197535,0.0,0.0,0.0,0.003170679771363676,0.0,0.0,1.0,0.056219473498337995,2,"{0.0: 99.7, 1.0: 0.3}"
sent.fix,numeric,1196973,0.0,1.0,3.0,17.999279850088516,14.0,37.0,195.0,15.89154786924208,195,
sent.nwords,numeric,1196973,0.0,2.0,11.0,21.029427564364443,20.0,32.0,64.0,8.93025395003348,49,
sent.refix,numeric,1197535,0.0,0.0,1.0,0.9178328817111817,1.0,1.0,1.0,0.2746192745179176,2,"{1.0: 91.8, 0.0: 8.2}"
sent.reg.in,numeric,1196973,0.0,0.0,0.0,0.02194535716344479,0.0,0.0,1.0,0.14650520944364642,2,"{0.0: 97.8, 1.0: 2.2}"
sent.reg.in.from,numeric,26268,97.8,2.0,2.0,5.68315060149231,5.0,9.0,16.0,2.6744097382385044,15,"{3.0: 14.0, 2.0: 13.0, 8.0: 12.3, 4.0: 12.0, 5.0: 11.8, 6.0: 10.8, 7.0: 10.5, 9.0: 6.9, 10.0: 5.0, 11.0: 2.5, 12.0: 0.6, 13.0: 0.4, 14.0: 0.2, 15.0: 0.1, 16.0: 0.1}"
sent.reg.out,numeric,1196973,0.0,0.0,0.0,0.02194535716344479,0.0,0.0,1.0,0.14650520944364645,2,"{0.0: 97.8, 1.0: 2.2}"
sent.reg.out.to,numeric,26268,97.8,1.0,1.0,3.9674889599512717,4.0,8.0,15.0,2.5624438599690618,15,"{1.0: 23.0, 2.0: 13.7, 3.0: 12.6, 4.0: 11.5, 5.0: 10.8, 6.0: 9.3, 7.0: 9.0, 8.0: 4.9, 9.0: 3.2, 10.0: 1.4, 11.0: 0.3, 12.0: 0.2, 13.0: 0.1, 14.0: 0.1, 15.0: 0.0}"
sent.run,numeric,1196973,0.0,1.0,1.0,1.6402124358694807,1.0,3.0,19.0,1.14220830562881,19,
sent.run.fix,numeric,1196973,0.0,1.0,2.0,12.648048034500361,10.0,27.0,143.0,11.22864154783828,143,
sent.runid,numeric,1196973,0.0,1.0,1.0,3.5056997943980357,3.0,7.0,52.0,3.1026999200218146,52,
