column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
blink,numeric,1221387,0.0,0.0,0.0,0.1084038064921274,0.0,1.0,1.0,0.31088985246151113,2,"{0.0: 89.2, 1.0: 10.8}"
cond,numeric,1221387,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,{1.0: 100.0}
dur,numeric,1221387,0.0,1.0,121.0,222.66031405279406,205.0,340.0,5939.0,105.34825514259359,1530,
fixid,numeric,1221387,0.0,1.0,19.0,106.5470379167291,94.0,208.0,655.0,76.77439240938018,655,
ia,categorical,1221387,0.0,,,,,,,,793,
ia.cland,numeric,1221387,0.0,-7.0,-2.0,0.38369083672906296,0.5,3.0,8.0,2.015002655907757,31,
ia.firstskip,numeric,1221387,0.0,0.0,0.0,0.1237011692444737,0.0,1.0,1.0,0.329240457299816,2,"{0.0: 87.6, 1.0: 12.4}"
ia.fix,numeric,1221387,0.0,1.0,1.0,1.9135892227443063,1.0,4.0,77.0,1.7033120958674728,77,
ia.land,numeric,1221387,0.0,1.0,1.0,3.960482631631088,4.0,7.0,16.0,2.338178722743684,16,
ia.launch,numeric,1213986,0.6,-111.0,-6.0,-1.7647238106535001,2.0,8.0,110.0,20.05632467892753,221,
ia.refix,numeric,1221387,0.0,0.0,0.0,0.2100742843996211,0.0,1.0,1.0,0.40736128350418216,2,"{0.0: 79.0, 1.0: 21.0}"
ia.reg.in,numeric,1221387,0.0,0.0,0.0,0.15177662771914224,0.0,1.0,1.0,0.35880438737923204,2,"{0.0: 84.8, 1.0: 15.2}"
ia.reg.in.from,numeric,185378,84.8,2.0,14.0,71.70639450204447,70.0,132.0,187.0,44.30461745618679,186,
ia.reg.out,numeric,1221387,0.0,0.0,0.0,0.15177662771914224,0.0,1.0,1.0,0.358804387379232,2,"{0.0: 84.8, 1.0: 15.2}"
ia.reg.out.to,numeric,185378,84.8,1.0,9.0,67.12061301772594,65.0,127.0,186.0,44.143857446460956,186,
ia.run,numeric,1221387,0.0,1.0,1.0,1.4243528054580572,1.0,2.0,24.0,0.8193984127785598,24,
ia.run.fix,numeric,1221387,0.0,1.0,1.0,1.3179139781248694,1.0,2.0,41.0,0.8557875320152182,41,
ia.runid,numeric,1221387,0.0,1.0,3.0,14.507056322033884,12.0,30.0,113.0,11.581851153688195,113,
ianum,numeric,1221387,0.0,1.0,12.0,69.06861952845412,66.0,129.0,187.0,43.62957580538115,187,
itemid,categorical,1221387,0.0,,,,,,,,12,"{'12': 10.0, '5': 10.0, '4': 9.9, '7': 9.8, '1': 9.0, '8': 8.3, '6': 8.3, '10': 7.7, '11': 7.7, '9': 7.1, '3': 6.5, '2': 5.5}"
lang,categorical,1221387,0.0,,,,,,,,12,"{'it': 10.5, 'ee': 10.2, 'he': 10.2, 'gr': 8.6, 'ru': 8.5, 'sp': 8.5, 'ge': 8.5, 'fi': 8.4, 'du': 7.5, 'no': 7.0, 'en': 6.9, 'tr': 5.1}"
letter,categorical,1221387,0.0,,,,,,,,64,
